symbol,trade_type,first_message_timestamp,capital_before,capital_after,trade_amount,position_size,entry_price,entry_time,exit_price,exit_time,trade_open_price,trade_close_price,trade_open_time,trade_close_time,exit_reason,target_price,stop_price,hold_time_hours,hold_time_minutes,pnl_percent,pnl_amount,profit_target_pct,stop_loss_pct,max_hold_hours,data_points_used,total_data_points,error
BABY,LONG,2025-04-05 10:24:55+00:00,30168.56699753383,29565.195657583154,30168.56699753383,414403.3928232669,0.0728,2025-04-05T13:30:00+00:00,0.071344,2025-04-05T13:35:00+00:00,0.0728,0.071344,2025-04-05T13:30:00+00:00,2025-04-05T13:35:00+00:00,stop_loss_hit,0.08372,0.071344,0.08,5.0,-2.0,-603.37,15.0,2.0,2.0,2.0,576.0,
FORTH,LONG,2025-04-08 06:21:10+00:00,29565.195657583154,28973.89174443149,29565.195657583154,11911.843536496031,2.482,2025-04-08T08:30:00+00:00,2.43236,2025-04-08T08:40:00+00:00,2.482,2.43236,2025-04-08T08:30:00+00:00,2025-04-08T08:40:00+00:00,stop_loss_hit,2.8543,2.43236,0.17,10.0,-2.0,-591.3,15.0,2.0,2.0,3.0,576.0,
PROMPT,LONG,2025-04-11 04:35:18+00:00,28973.89174443149,33319.97550609621,28973.89174443149,177102.0277776986,0.1636,2025-04-11T06:30:00+00:00,0.18813999999999997,2025-04-11T06:35:00+00:00,0.1636,0.18813999999999997,2025-04-11T06:30:00+00:00,2025-04-11T06:35:00+00:00,target_hit,0.18813999999999997,0.160328,0.08,5.0,15.0,4346.08,15.0,2.0,2.0,2.0,576.0,
XCN,LONG,2025-04-11 13:15:15+00:00,33319.97550609621,36981.04164763821,33319.97550609621,1424539.354685601,0.02339,2025-04-11T15:30:00+00:00,0.02596,2025-04-11T17:30:00+00:00,0.02339,0.02596,2025-04-11T15:30:00+00:00,2025-04-11T17:30:00+00:00,time_limit,0.0268985,0.0229222,2.0,120.0,10.99,3661.07,15.0,2.0,2.0,25.0,576.0,
PUMP,LONG,2025-04-12 12:55:12+00:00,36981.04164763821,36241.42081468544,36981.04164763821,386790.52031835803,0.09561,2025-04-12T14:30:00+00:00,0.0936978,2025-04-12T14:35:00+00:00,0.09561,0.0936978,2025-04-12T14:30:00+00:00,2025-04-12T14:35:00+00:00,stop_loss_hit,0.1099515,0.0936978,0.08,5.0,-2.0,-739.62,15.0,2.0,2.0,2.0,576.0,
STO,LONG,2025-04-12 12:55:12+00:00,36241.42081468544,41677.633936888255,36241.42081468544,480591.70951711235,0.07541,2025-04-12T14:45:00+00:00,0.08672149999999999,2025-04-12T14:50:00+00:00,0.07541,0.08672149999999999,2025-04-12T14:45:00+00:00,2025-04-12T14:50:00+00:00,target_hit,0.08672149999999999,0.0739018,0.08,5.0,15.0,5436.21,15.0,2.0,2.0,2.0,576.0,
FHE,LONG,2025-04-12 12:55:12+00:00,41677.633936888255,47929.27902742149,41677.633936888255,708682.7739651123,0.05881,2025-04-12T15:00:00+00:00,0.0676315,2025-04-12T15:05:00+00:00,0.05881,0.0676315,2025-04-12T15:00:00+00:00,2025-04-12T15:05:00+00:00,target_hit,0.0676315,0.0576338,0.08,5.0,15.0,6251.65,15.0,2.0,2.0,2.0,576.0,
KERNEL,LONG,2025-04-14 11:30:18+00:00,47929.27902742149,46970.69344687306,47929.27902742149,120728.66253758562,0.397,2025-04-14T12:00:00+00:00,0.38906,2025-04-14T12:05:00+00:00,0.397,0.38906,2025-04-14T12:00:00+00:00,2025-04-14T12:05:00+00:00,stop_loss_hit,0.45655,0.38906,0.08,5.0,-2.0,-958.59,15.0,2.0,2.0,2.0,576.0,
WCT,LONG,2025-04-15 10:30:10+00:00,46970.69344687306,46031.2795779356,46970.69344687306,137341.20890898554,0.342,2025-04-15T11:00:00+00:00,0.33516,2025-04-15T11:30:00+00:00,0.342,0.33516,2025-04-15T11:00:00+00:00,2025-04-15T11:30:00+00:00,stop_loss_hit,0.3933,0.33516,0.5,30.0,-2.0,-939.41,15.0,2.0,2.0,7.0,576.0,
INIT,LONG,2025-04-16 03:16:04+00:00,46031.2795779356,45110.65398637689,46031.2795779356,63229.779640021436,0.728,2025-04-16T06:30:00+00:00,0.71344,2025-04-16T06:35:00+00:00,0.728,0.71344,2025-04-16T06:30:00+00:00,2025-04-16T06:35:00+00:00,stop_loss_hit,0.8371999999999999,0.71344,0.08,5.0,-2.0,-920.63,15.0,2.0,2.0,2.0,576.0,
BANK,LONG,2025-04-18 17:03:48+00:00,45110.65398637689,51877.25208433342,45110.65398637689,1127766.3496594222,0.04,2025-04-18T18:30:00+00:00,0.046,2025-04-18T18:35:00+00:00,0.04,0.046,2025-04-18T18:30:00+00:00,2025-04-18T18:35:00+00:00,target_hit,0.046,0.0392,0.08,5.0,15.0,6766.6,15.0,2.0,2.0,2.0,576.0,
DEEP,LONG,2025-04-22 06:51:31+00:00,51877.25208433342,50839.70704264675,51877.25208433342,410259.01213391393,0.12645,2025-04-22T08:30:00+00:00,0.123921,2025-04-22T08:35:00+00:00,0.12645,0.123921,2025-04-22T08:30:00+00:00,2025-04-22T08:35:00+00:00,stop_loss_hit,0.1454175,0.123921,0.08,5.0,-2.0,-1037.55,15.0,2.0,2.0,2.0,576.0,
HYPER,LONG,2025-04-22 12:30:12+00:00,50839.70704264675,49822.91290179381,50839.70704264675,198592.60563533884,0.256,2025-04-22T13:00:00+00:00,0.25088,2025-04-22T13:45:00+00:00,0.256,0.25088,2025-04-22T13:00:00+00:00,2025-04-22T13:45:00+00:00,stop_loss_hit,0.2944,0.25088,0.75,45.0,-2.0,-1016.79,15.0,2.0,2.0,10.0,576.0,
MEMEFI,LONG,2025-04-25 05:02:56+00:00,49822.91290179381,57296.34983706288,49822.91290179381,28340678.55619671,0.001758,2025-04-25T07:15:00+00:00,0.0020217,2025-04-25T08:55:00+00:00,0.001758,0.0020217,2025-04-25T07:15:00+00:00,2025-04-25T08:55:00+00:00,target_hit,0.0020217,0.00172284,1.67,100.0,15.0,7473.44,15.0,2.0,2.0,21.0,576.0,
JST,LONG,2025-04-28 07:29:49+00:00,57296.34983706288,65890.80231262231,57296.34983706288,1632328.1341575135,0.035101,2025-04-28T09:30:00+00:00,0.040366149999999996,2025-04-28T09:40:00+00:00,0.035101,0.040366149999999996,2025-04-28T09:30:00+00:00,2025-04-28T09:40:00+00:00,target_hit,0.040366149999999996,0.03439898,0.17,10.0,15.0,8594.45,15.0,2.0,2.0,3.0,576.0,
SIGN,LONG,2025-04-28 10:30:20+00:00,65890.80231262231,64572.986266369866,65890.80231262231,880893.0790457528,0.0748,2025-04-28T11:00:00+00:00,0.07330400000000001,2025-04-28T11:05:00+00:00,0.0748,0.07330400000000001,2025-04-28T11:00:00+00:00,2025-04-28T11:05:00+00:00,stop_loss_hit,0.08602,0.07330400000000001,0.08,5.0,-2.0,-1317.82,15.0,2.0,2.0,2.0,576.0,
PUNDIXLISTED,,2025-04-30 08:30:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,failed_to_load_data
CTK,LONG,2025-04-30 08:30:33+00:00,64572.986266369866,63281.52654104246,64572.986266369866,125408.7905736451,0.5149,2025-04-30T10:15:00+00:00,0.504602,2025-04-30T10:20:00+00:00,0.5149,0.504602,2025-04-30T10:15:00+00:00,2025-04-30T10:20:00+00:00,stop_loss_hit,0.592135,0.504602,0.08,5.0,-2.0,-1291.46,15.0,2.0,2.0,2.0,576.0,
AIOT,LONG,2025-04-30 10:48:01+00:00,63281.52654104246,72773.75552219883,63281.52654104246,348639.3396564512,0.18151,2025-04-30T12:30:00+00:00,0.2087365,2025-04-30T12:35:00+00:00,0.18151,0.2087365,2025-04-30T12:30:00+00:00,2025-04-30T12:35:00+00:00,target_hit,0.2087365,0.1778798,0.08,5.0,15.0,9492.23,15.0,2.0,2.0,2.0,576.0,
DOLO,LONG,2025-04-30 10:48:01+00:00,72773.75552219883,83689.81885052865,72773.75552219883,1516119.9067124757,0.048,2025-05-01T03:00:00+00:00,0.0552,2025-05-01T03:05:00+00:00,0.048,0.0552,2025-05-01T03:00:00+00:00,2025-05-01T03:05:00+00:00,target_hit,0.0552,0.04704,0.08,5.0,15.0,10916.06,15.0,2.0,2.0,2.0,576.0,
HAEDAL,LONG,2025-04-30 10:48:01+00:00,83689.81885052865,96243.29167810794,83689.81885052865,789526.5929295156,0.106,2025-05-01T03:15:00+00:00,0.12189999999999998,2025-05-01T04:15:00+00:00,0.106,0.12189999999999998,2025-05-01T03:15:00+00:00,2025-05-01T04:15:00+00:00,target_hit,0.12189999999999998,0.10388,1.0,60.0,15.0,12553.47,15.0,2.0,2.0,13.0,576.0,
OBOL,LONG,2025-05-03 08:52:55+00:00,96243.29167810794,94318.42584454578,96243.29167810794,228064.6722230046,0.422,2025-05-07T10:30:00+00:00,0.41356,2025-05-07T10:35:00+00:00,0.422,0.41356,2025-05-07T10:30:00+00:00,2025-05-07T10:35:00+00:00,stop_loss_hit,0.48529999999999995,0.41356,0.08,5.0,-2.0,-1924.87,15.0,2.0,2.0,2.0,576.0,
ALPINE,LONG,2025-05-06 07:38:22+00:00,94318.42584454578,92432.05732765487,94318.42584454578,82953.76063724342,1.137,2025-05-06T09:45:00+00:00,1.11426,2025-05-06T10:15:00+00:00,1.137,1.11426,2025-05-06T09:45:00+00:00,2025-05-06T10:15:00+00:00,stop_loss_hit,1.30755,1.11426,0.5,30.0,-2.0,-1886.37,15.0,2.0,2.0,7.0,576.0,
ASR,LONG,2025-05-06 07:38:22+00:00,92432.05732765487,106296.86592680309,92432.05732765487,49694.654477233795,1.86,2025-05-06T09:30:00+00:00,2.139,2025-05-06T09:35:00+00:00,1.86,2.139,2025-05-06T09:30:00+00:00,2025-05-06T09:35:00+00:00,target_hit,2.139,1.8228,0.08,5.0,15.0,13864.81,15.0,2.0,2.0,2.0,576.0,
B2,LONG,2025-05-06 09:29:06+00:00,106296.86592680309,114873.47214448726,106296.86592680309,176837.24160173532,0.6011,2025-05-06T13:30:00+00:00,0.6496,2025-05-06T15:30:00+00:00,0.6011,0.6496,2025-05-06T13:30:00+00:00,2025-05-06T15:30:00+00:00,time_limit,0.6912649999999999,0.589078,2.0,120.0,8.07,8576.61,15.0,2.0,2.0,25.0,576.0,
MILK,LONG,2025-05-06 09:29:06+00:00,114873.47214448726,122917.2130535074,114873.47214448726,962169.9651937956,0.11939,2025-05-06T13:45:00+00:00,0.12775,2025-05-06T15:45:00+00:00,0.11939,0.12775,2025-05-06T13:45:00+00:00,2025-05-06T15:45:00+00:00,time_limit,0.1372985,0.1170022,2.0,120.0,7.0,8043.74,15.0,2.0,2.0,25.0,576.0,
SYRUP,LONG,2025-05-06 14:45:08+00:00,122917.2130535074,141354.79501153348,122917.2130535074,563840.4268509514,0.218,2025-05-07T08:30:00+00:00,0.2507,2025-05-07T08:35:00+00:00,0.218,0.2507,2025-05-07T08:30:00+00:00,2025-05-07T08:35:00+00:00,target_hit,0.2507,0.21364,0.08,5.0,15.0,18437.58,15.0,2.0,2.0,2.0,576.0,
DOOD,LONG,2025-05-07 11:13:17+00:00,141354.79501153348,138527.69911130282,141354.79501153348,16495296.638216618,0.0085694,2025-05-09T13:30:00+00:00,0.008398012,2025-05-09T13:35:00+00:00,0.0085694,0.008398012,2025-05-09T13:30:00+00:00,2025-05-09T13:35:00+00:00,stop_loss_hit,0.009854809999999999,0.008398012,0.08,5.0,-2.0,-2827.1,15.0,2.0,2.0,2.0,576.0,
SXT,LONG,2025-05-08 12:30:14+00:00,138527.69911130282,159306.85397799825,138527.69911130282,258688.51374659725,0.5355,2025-05-02T08:30:00+00:00,0.615825,2025-05-02T08:35:00+00:00,0.5355,0.615825,2025-05-02T08:30:00+00:00,2025-05-02T08:35:00+00:00,target_hit,0.615825,0.52479,0.08,5.0,15.0,20779.15,15.0,2.0,2.0,2.0,576.0,
OG,LONG,2025-05-12 07:03:09+00:00,159306.85397799825,156120.7168984383,159306.85397799825,28467.98677233707,5.596,2025-05-12T09:00:00+00:00,5.48408,2025-05-12T09:05:00+00:00,5.596,5.48408,2025-05-12T09:00:00+00:00,2025-05-12T09:05:00+00:00,stop_loss_hit,6.4354,5.48408,0.08,5.0,-2.0,-3186.14,15.0,2.0,2.0,2.0,576.0,
ZKJ,LONG,2025-05-13 07:34:30+00:00,156120.7168984383,156860.62550933138,156120.7168984383,73990.86108930725,2.11,2025-05-13T09:30:00+00:00,2.12,2025-05-13T11:30:00+00:00,2.11,2.12,2025-05-13T09:30:00+00:00,2025-05-13T11:30:00+00:00,time_limit,2.4265,2.0677999999999996,2.0,120.0,0.47,739.91,15.0,2.0,2.0,25.0,576.0,
SKYAI,LONG,2025-05-13 07:34:30+00:00,156860.62550933138,170915.07908225807,156860.62550933138,2692424.056116227,0.05826,2025-05-13T09:45:00+00:00,0.06348,2025-05-13T11:45:00+00:00,0.05826,0.06348,2025-05-13T09:45:00+00:00,2025-05-13T11:45:00+00:00,time_limit,0.06699899999999999,0.0570948,2.0,120.0,8.96,14054.45,15.0,2.0,2.0,25.0,576.0,
CVC,LONG,2025-05-16 06:36:18+00:00,170915.07908225807,178667.7374101528,170915.07908225807,1320725.4391643465,0.12941,2025-05-16T08:30:00+00:00,0.13528,2025-05-16T10:30:00+00:00,0.12941,0.13528,2025-05-16T08:30:00+00:00,2025-05-16T10:30:00+00:00,time_limit,0.1488215,0.12682179999999998,2.0,120.0,4.54,7752.66,15.0,2.0,2.0,25.0,576.0,
AGT,LONG,2025-05-20 08:14:23+00:00,178667.7374101528,196993.09832337836,178667.7374101528,6041991.728725873,0.029571,2025-05-20T10:30:00+00:00,0.032604,2025-05-20T12:30:00+00:00,0.029571,0.032604,2025-05-20T10:30:00+00:00,2025-05-20T12:30:00+00:00,time_limit,0.03400665,0.028979579999999998,2.0,120.0,10.26,18325.36,15.0,2.0,2.0,25.0,576.0,
AWE,LONG,2025-05-21 07:30:12+00:00,196993.09832337836,193053.2363569108,196993.09832337836,2941951.886549856,0.06696,2025-05-21T08:00:00+00:00,0.0656208,2025-05-21T08:05:00+00:00,0.06696,0.0656208,2025-05-21T08:00:00+00:00,2025-05-21T08:05:00+00:00,stop_loss_hit,0.077004,0.0656208,0.08,5.0,-2.0,-3939.86,15.0,2.0,2.0,2.0,576.0,
SOON,LONG,2025-05-23 05:49:48+00:00,193053.2363569108,222011.2218104474,193053.2363569108,393344.00235719397,0.4908,2025-05-23T08:30:00+00:00,0.5644199999999999,2025-05-23T08:50:00+00:00,0.4908,0.5644199999999999,2025-05-23T08:30:00+00:00,2025-05-23T08:50:00+00:00,target_hit,0.5644199999999999,0.480984,0.33,20.0,15.0,28957.99,15.0,2.0,2.0,5.0,576.0,
SOPH,LONG,2025-05-23 12:07:30+00:00,222011.2218104474,217570.99737423845,222011.2218104474,2413165.454461385,0.092,2025-05-28T13:00:00+00:00,0.09015999999999999,2025-05-28T13:05:00+00:00,0.092,0.09015999999999999,2025-05-28T13:00:00+00:00,2025-05-28T13:05:00+00:00,stop_loss_hit,0.10579999999999999,0.09015999999999999,0.08,5.0,-2.0,-4440.22,15.0,2.0,2.0,2.0,576.0,
HUMA,LONG,2025-05-26 12:30:08+00:00,217570.99737423845,213219.57742675365,217570.99737423845,2586128.5792730115,0.08413,2025-05-26T13:00:00+00:00,0.08244739999999999,2025-05-26T13:05:00+00:00,0.08413,0.08244739999999999,2025-05-26T13:00:00+00:00,2025-05-26T13:05:00+00:00,stop_loss_hit,0.09674949999999999,0.08244739999999999,0.08,5.0,-2.0,-4351.42,15.0,2.0,2.0,2.0,576.0,
MERL,LONG,2025-05-28 10:33:51+00:00,213219.57742675365,208955.18587821856,213219.57742675365,1366792.1629920106,0.156,2025-05-29T08:30:00+00:00,0.15288,2025-05-29T08:35:00+00:00,0.156,0.15288,2025-05-29T08:30:00+00:00,2025-05-29T08:35:00+00:00,stop_loss_hit,0.17939999999999998,0.15288,0.08,5.0,-2.0,-4264.39,15.0,2.0,2.0,2.0,576.0,
HYPE,LONG,2025-05-30 08:36:42+00:00,208955.18587821856,204776.0821606542,208955.18587821856,6258.579263731948,33.387,2025-05-30T10:30:00+00:00,32.71926,2025-05-30T11:25:00+00:00,33.387,32.71926,2025-05-30T10:30:00+00:00,2025-05-30T11:25:00+00:00,stop_loss_hit,38.39505,32.71926,0.92,55.0,-2.0,-4179.1,15.0,2.0,2.0,12.0,576.0,
BDXN,LONG,2025-05-30 09:35:07+00:00,204776.0821606542,200680.5605174411,204776.0821606542,2047760.8216065418,0.1,2025-06-03T10:30:00+00:00,0.098,2025-06-03T10:35:00+00:00,0.1,0.098,2025-06-03T10:30:00+00:00,2025-06-03T10:35:00+00:00,stop_loss_hit,0.11499999999999999,0.098,0.08,5.0,-2.0,-4095.52,15.0,2.0,2.0,2.0,576.0,
PUFFER,LONG,2025-06-03 09:14:38+00:00,200680.5605174411,196666.94930709226,200680.5605174411,870744.8280359313,0.23047,2025-06-04T08:30:00+00:00,0.2258606,2025-06-04T08:35:00+00:00,0.23047,0.2258606,2025-06-04T08:30:00+00:00,2025-06-04T08:35:00+00:00,stop_loss_hit,0.2650405,0.2258606,0.08,5.0,-2.0,-4013.61,15.0,2.0,2.0,2.0,576.0,
PORT3,LONG,2025-06-03 09:14:38+00:00,196666.94930709226,226166.9917031561,196666.94930709226,4070936.6447338494,0.04831,2025-06-04T08:45:00+00:00,0.055556499999999995,2025-06-04T09:25:00+00:00,0.04831,0.055556499999999995,2025-06-04T08:45:00+00:00,2025-06-04T09:25:00+00:00,target_hit,0.055556499999999995,0.0473438,0.67,40.0,15.0,29500.04,15.0,2.0,2.0,9.0,576.0,
RESOLV,LONG,2025-06-04 07:00:07+00:00,226166.9917031561,221643.65186909295,226166.9917031561,1119416.9060738275,0.20204,2025-06-10T13:30:00+00:00,0.1979992,2025-06-10T13:35:00+00:00,0.20204,0.1979992,2025-06-10T13:30:00+00:00,2025-06-10T13:35:00+00:00,stop_loss_hit,0.23234599999999997,0.1979992,0.08,5.0,-2.0,-4523.34,15.0,2.0,2.0,2.0,576.0,
BOB,,2025-06-04 10:47:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,failed_to_load_data
LA,LONG,2025-06-05 06:06:31+00:00,221643.65186909295,217210.7788317111,221643.65186909295,213324.01527342922,1.039,2025-06-05T09:00:00+00:00,1.01822,2025-06-05T09:05:00+00:00,1.039,1.01822,2025-06-05T09:00:00+00:00,2025-06-05T09:05:00+00:00,stop_loss_hit,1.1948499999999997,1.01822,0.08,5.0,-2.0,-4432.87,15.0,2.0,2.0,2.0,576.0,
SKATE,LONG,2025-06-06 05:30:09+00:00,217210.7788317111,212866.56325507688,217210.7788317111,2873158.4501549085,0.0756,2025-06-09T10:30:00+00:00,0.074088,2025-06-09T10:35:00+00:00,0.0756,0.074088,2025-06-09T10:30:00+00:00,2025-06-09T10:35:00+00:00,stop_loss_hit,0.08693999999999999,0.074088,0.08,5.0,-2.0,-4344.22,15.0,2.0,2.0,2.0,576.0,
HOME,LONG,2025-06-09 07:15:26+00:00,212866.56325507688,208609.23198997535,212866.56325507688,8514662.530203074,0.025,2025-06-10T11:30:00+00:00,0.0245,2025-06-10T11:35:00+00:00,0.025,0.0245,2025-06-10T11:30:00+00:00,2025-06-10T11:35:00+00:00,stop_loss_hit,0.028749999999999998,0.0245,0.08,5.0,-2.0,-4257.33,15.0,2.0,2.0,2.0,576.0,
